capcode,capcode_short,discipline,service,region,region_code,location,station,unit_type,unit_type_name,callsign,unit_number,description,remark,status,confidence,sources,source_urls
000923112,0923112,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-112,08-112,Ambulance Tiel,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923113,0923113,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-113,08-113,Ambulance Tiel,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923114,0923114,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-114,08-114,Ambulance Culemborg,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923115,0923115,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-115,08-115,Ambulance Geldermalsen,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923116,0923116,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-116,08-116,Ambulance Druten,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923117,0923117,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-117,08-117,Ambulance Zaltbommel,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923118,0923118,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-118,08-118,Ambulance Kesteren,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923119,0923119,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-119,08-119,Reserve ambulance,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923120,0923120,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-129,08-129,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923121,0923121,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-121,08-121,Ambulance 08-121 Nijmegen,,conflict,low,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923122,0923122,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-122,08-122,Ambulance Nijmegen,,conflict,low,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923123,0923123,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-123,08-123,Ambulance Nijmegen,,conflict,low,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923124,0923124,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-124,08-124,Ambulance Nijmegen,,conflict,low,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923125,0923125,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-125,08-125,Ambulance 08-122 Nijmegen,,conflict,low,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923126,0923126,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-126,08-126,Ambulance Nijmegen,,conflict,low,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923127,0923127,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-127,08-127,Ambulance Wijchen,,conflict,low,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923128,0923128,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-128,08-128,Ambulance 08-123 Nijmegen,,conflict,low,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923129,0923129,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-129,08-129,Ambulance 08-124 Nijmegen,,conflict,low,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923130,0923130,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-130,08-130,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923131,0923131,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-131,08-131,Ambulance 08-125 Nijmegen,,conflict,low,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923132,0923132,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-132,08-132,Ambulance 08-126 Nijmegen,,conflict,low,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923133,0923133,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-433,08-433,RAV Gelderland-Zuid ( B Ambulance 08-433 Nijmegen ),,conflict,low,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923190,0923190,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,322 | Regionaal | Ambulance Kamp Heumensoord,,ok,medium,tomzulu,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923201,0923201,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923202,0923202,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923203,0923203,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923204,0923204,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923205,0923205,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923206,0923206,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923207,0923207,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923291,0923291,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923301,0923301,Ambulance,Ambulance,Gelderland Zuid,,,,,Ambulance,08-301,08-301,MICU Ambulance 08-301 Nijmegen,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923302,0923302,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923320,0923320,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923322,0923322,Ambulance,Ambulance,Gelderland Zuid,,,,MOTOR,,MOTOR-08-322,,Motor 08-322 (RAV),,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923340,0923340,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923341,0923341,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923342,0923342,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923343,0923343,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923344,0923344,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923345,0923345,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923377,0923377,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Motorambulance 08-377 Nijmegen,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000923378,0923378,Ambulance,Ambulance,Gelderland Zuid,,,,MOTOR,,MOTOR-08-378,,Ambulance motor 08-378,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000923379,0923379,Ambulance,Ambulance,Gelderland Zuid,,,,MOTOR,,MOTOR-08-379,,Ambulance motor 08-379,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000923380,0923380,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Motorambulance 08-380 Nijmegen,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000923403,0923403,Ambulance,Ambulance,Gelderland Zuid,,Nijmegen,Nijmegen,,,,,Zorgambulance-08-403,,ok,high,bommel,https://p2000.bommel.net/cap2csv.php
000923504,0923504,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,RAV Gelderland-Zuid ( MMA ),,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923508,0923508,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,RAV Gelderland-Zuid ( COOT Regio West ),,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923509,0923509,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,RAV Gelderland-Zuid ( COOT Regio Oost ),,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923798,0923798,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923799,0923799,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Forensisch arts,,ok,high,bommel;tomzulu,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923801,0923801,Ambulance,Ambulance,Gelderland Zuid,,,,G,,G-08-801,,OvDG Oost,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923802,0923802,Ambulance,Ambulance,Gelderland Zuid,,,,G,,G-08-802,,OvD-G West,,ok,high,bommel;capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636;https://p2000.bommel.net/cap2csv.php
000923803,0923803,Ambulance,Ambulance,Gelderland Zuid,,,,G,,G-08-803,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923804,0923804,Ambulance,Ambulance,Gelderland Zuid,,,,G,,G-08-804,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923805,0923805,Ambulance,Ambulance,Gelderland Zuid,,,,G,,G-08-805,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923841,0923841,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,RAV Gelderland-Zuid ( HS-GHOR ),,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923845,0923845,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,352 | GHOR | Coordinatie,,ok,medium,tomzulu,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923855,0923855,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923871,0923871,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,354 | Tiel | Rode Kruis Noodhulpteam,,ok,medium,tomzulu,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923873,0923873,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,355 | Beuningen | Rode Kruis Noodhulpteam,,ok,medium,tomzulu,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923875,0923875,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,356 | MKA Oost-Nederland | Centralist,,ok,medium,tomzulu,https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923878,0923878,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,RAV Gelderland-Zuid ( Leider Kernteam ),,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923879,0923879,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
000923883,0923883,Ambulance,Ambulance,Gelderland Zuid,,,,,,,,Ambulance Gelderland Zuid,,ok,high,capcodes_eu;tomzulu,https://capcodes.eu/;https://docs.google.com/spreadsheets/d/e/2PACX-1vQ-BD1gVKHgZnEYcvr21gnNtFN6x7CQ-WMqwU4AQNHvnPXsuz5ie92K6E1R9MZrt6VleswOqKMgeWMl/pubhtml/sheet?headers=false&gid=194825636
